farm_id,room_id,date,week,day_of_week,age_days,birds_start,mortality_daily,birds_end,cumulative_mortality,avg_weight_kg,daily_gain_kg,feed_kg_total,feed_kg_per_bird,water_liters_total,eggs_produced,avg_egg_weight_g,egg_grade_A_pct,temperature_c,humidity_pct,stress_index,feed_price_per_kg_usd,feed_cost_usd,med_cost_usd,energy_cost_usd,labor_cost_usd,other_costs_usd,total_costs_usd,egg_price_per_dozen_usd,egg_revenue_usd,profit_usd,fcr
FARM_V2,R01,2026-03-02,17,2,113,894,0,894,106,3.387,0.009,229.701,0.2569,502.428,0,0.0,0.0,23.4,65.7,0.0,0.494,113.41,1.79,4.95,8.26,3.3,131.71,3.16,0.0,-131.71,28.548
FARM_V2,R01,2026-03-03,17,3,114,894,1,893,107,3.394,0.014,228.687,0.2558,434.484,0,0.0,0.0,24.0,67.6,0.0,0.472,107.83,2.19,4.47,7.69,3.28,125.46,3.43,0.0,-125.46,18.272
FARM_V2,R01,2026-03-04,17,4,115,893,0,893,107,3.387,0.002,215.415,0.2412,457.216,0,0.0,0.0,25.9,64.9,0.089,0.472,101.74,1.79,5.07,8.3,3.14,120.04,3.17,0.0,-120.04,120.613
FARM_V2,R01,2026-03-05,17,5,116,893,0,893,107,3.428,0.036,212.098,0.2375,469.718,0,0.0,0.0,25.5,63.9,0.07,0.495,105.03,1.79,4.73,7.68,2.65,121.88,3.35,0.0,-121.88,6.598
FARM_V2,R01,2026-03-06,17,6,117,893,3,890,110,3.395,-0.007,212.73,0.2382,481.327,0,0.0,0.0,24.7,71.3,0.042,0.494,105.11,2.99,4.79,7.74,3.68,124.31,3.0,0.0,-124.31,0.0
FARM_V2,R01,2026-03-07,17,7,118,890,1,889,111,3.442,0.028,220.832,0.2481,522.43,0,0.0,0.0,25.8,62.3,0.084,0.479,105.83,2.18,5.21,8.03,3.36,124.61,3.13,0.0,-124.61,8.862
FARM_V2,R01,2026-03-08,18,1,119,889,1,888,112,3.451,0.023,229.817,0.2585,562.737,0,0.0,0.0,25.4,64.8,0.065,0.49,112.65,2.18,4.6,7.86,3.52,130.81,3.43,0.0,-130.81,11.24
FARM_V2,R01,2026-03-09,18,2,120,888,1,887,113,3.451,0.007,230.546,0.2596,535.464,0,0.0,0.0,25.4,64.0,0.065,0.486,111.95,2.18,5.3,8.18,2.9,130.51,3.43,0.0,-130.51,37.089
FARM_V2,R01,2026-03-10,18,3,121,887,1,886,114,3.479,0.017,220.426,0.2485,504.703,0,0.0,0.0,24.1,61.1,0.005,0.492,108.42,2.17,4.52,7.81,3.98,126.9,2.96,0.0,-126.9,14.618
FARM_V2,R01,2026-03-11,18,4,122,886,1,885,115,3.524,0.043,227.076,0.2563,461.606,0,0.0,0.0,25.1,63.7,0.051,0.494,112.14,2.17,4.54,8.34,3.03,130.22,2.99,0.0,-130.22,5.96
FARM_V2,R01,2026-03-12,18,5,123,885,2,883,117,3.494,-0.008,237.697,0.2686,459.315,0,0.0,0.0,25.8,68.3,0.084,0.489,116.35,2.57,5.07,8.14,3.82,135.95,3.39,0.0,-135.95,0.0
FARM_V2,R01,2026-03-13,18,6,124,883,2,881,119,3.531,0.008,214.138,0.2425,416.776,0,0.0,0.0,25.2,60.1,0.056,0.476,101.98,2.57,4.65,7.87,3.65,120.72,3.08,0.0,-120.72,30.314
FARM_V2,R01,2026-03-14,18,7,125,881,0,881,119,3.572,0.027,229.334,0.2603,473.097,0,0.0,0.0,24.5,65.6,0.023,0.472,108.16,1.76,4.4,8.26,4.13,126.71,3.01,0.0,-126.71,9.641
FARM_V2,R01,2026-03-15,19,1,126,881,4,877,123,3.586,0.019,221.882,0.2519,433.452,0,0.0,0.0,23.7,65.9,0.0,0.484,107.41,3.36,4.67,8.33,3.72,127.49,2.99,0.0,-127.49,13.255
FARM_V2,R01,2026-03-16,19,2,127,877,2,875,125,3.602,0.012,216.746,0.2471,533.216,0,0.0,0.0,24.9,63.7,0.042,0.478,103.56,2.55,4.97,8.2,3.47,122.75,2.93,0.0,-122.75,20.595
FARM_V2,R01,2026-03-17,19,3,128,875,0,875,125,3.616,0.004,228.538,0.2612,447.125,0,0.0,0.0,24.4,61.5,0.019,0.495,113.09,1.75,4.73,8.03,3.54,131.14,3.17,0.0,-131.14,65.297
FARM_V2,R01,2026-03-18,19,4,129,875,1,874,126,3.642,0.008,236.394,0.2702,504.0,0,0.0,0.0,26.0,60.2,0.093,0.472,111.53,2.15,4.4,7.67,4.01,129.76,3.31,0.0,-129.76,33.771
FARM_V2,R01,2026-03-19,19,5,130,874,1,873,127,3.678,0.022,226.797,0.2595,547.124,0,0.0,0.0,26.2,70.3,0.105,0.482,109.38,2.15,4.97,7.78,2.98,127.26,3.15,0.0,-127.26,11.795
FARM_V2,R01,2026-03-20,19,6,131,873,1,872,128,3.71,0.032,223.576,0.2561,548.244,0,0.0,0.0,24.7,61.6,0.033,0.487,108.9,2.15,4.43,8.26,3.09,126.83,3.07,0.0,-126.83,8.003
FARM_V2,R01,2026-03-21,19,7,132,872,2,870,130,3.69,-0.008,236.098,0.2708,434.256,0,0.0,0.0,25.4,59.3,0.065,0.498,117.52,2.54,5.08,7.9,4.15,137.19,3.37,0.0,-137.19,0.0
FARM_V2,R01,2026-03-22,20,1,133,870,4,866,134,3.752,0.035,222.437,0.2557,456.75,0,0.0,0.0,26.4,63.7,0.112,0.494,109.82,3.34,4.86,8.39,3.92,130.33,2.89,0.0,-130.33,7.305
FARM_V2,R01,2026-03-23,20,2,134,866,0,866,134,3.741,0.006,235.034,0.2714,549.91,0,0.0,0.0,24.2,70.3,0.012,0.494,116.21,1.73,4.37,8.16,4.33,134.8,3.23,0.0,-134.8,45.234
FARM_V2,R01,2026-03-24,20,3,135,866,1,865,135,3.784,0.033,229.487,0.265,514.404,0,0.0,0.0,25.4,64.4,0.065,0.487,111.84,2.13,5.02,8.26,4.07,131.32,3.02,0.0,-131.32,8.03
FARM_V2,R01,2026-03-25,20,4,136,865,0,865,135,3.771,0.006,238.947,0.2762,500.835,0,0.0,0.0,25.5,65.7,0.07,0.487,116.31,1.73,4.65,8.08,4.16,134.93,3.35,0.0,-134.93,46.04
FARM_V2,R01,2026-03-26,20,5,137,865,0,865,135,3.774,-0.003,225.355,0.2605,486.995,0,0.0,0.0,25.2,69.2,0.056,0.488,110.07,1.73,4.74,8.02,2.75,127.31,3.07,0.0,-127.31,0.0
FARM_V2,R01,2026-03-27,20,6,138,865,2,863,137,3.766,-0.021,243.814,0.2819,489.59,0,0.0,0.0,25.1,70.5,0.055,0.485,118.14,2.53,4.91,8.32,3.14,137.04,3.23,0.0,-137.04,0.0
FARM_V2,R01,2026-03-28,20,7,139,863,2,861,139,3.77,-0.025,234.541,0.2718,568.717,0,0.0,0.0,24.7,61.0,0.033,0.481,112.72,2.53,5.01,7.95,3.13,131.34,3.29,0.0,-131.34,0.0
FARM_V2,R01,2026-03-29,21,1,140,861,1,860,140,3.809,0.01,223.234,0.2593,524.349,506,41.4,88.9,26.3,66.7,0.107,0.494,110.23,2.12,4.21,7.96,3.5,128.02,3.25,137.04,9.02,25.927
FARM_V2,R01,2026-03-30,21,2,141,860,1,859,141,3.822,0.021,222.989,0.2593,534.92,518,44.1,89.7,25.3,68.4,0.061,0.497,110.9,2.12,4.37,7.66,2.81,127.86,3.3,142.45,14.59,12.347
FARM_V2,R01,2026-03-31,21,3,142,859,1,858,142,3.809,0.008,222.27,0.2588,443.244,505,45.0,90.0,25.0,67.1,0.047,0.495,109.95,2.12,4.24,8.3,2.79,127.4,2.96,124.57,-2.83,32.344
FARM_V2,R01,2026-04-01,21,4,143,858,2,856,144,3.834,0.033,239.83,0.2795,507.078,512,48.2,91.7,24.8,64.6,0.037,0.485,116.34,2.52,4.63,8.24,3.28,135.01,2.94,125.44,-9.57,8.47
FARM_V2,R01,2026-04-02,21,5,144,856,0,856,144,3.773,-0.029,238.009,0.278,574.376,512,46.9,88.4,26.4,60.3,0.112,0.487,116.01,1.71,4.44,8.2,3.36,133.72,2.92,124.59,-9.13,0.0
FARM_V2,R01,2026-04-03,21,6,145,856,1,855,145,3.836,0.033,235.818,0.2755,534.144,556,47.9,84.8,24.4,64.5,0.019,0.486,114.54,2.11,4.4,8.22,3.99,133.26,2.96,137.15,3.89,8.348
FARM_V2,R01,2026-04-04,21,7,146,855,1,854,146,3.842,0.038,244.825,0.2863,533.52,495,43.0,89.7,26.2,67.7,0.103,0.474,116.14,2.11,4.5,7.69,2.98,133.42,3.07,126.64,-6.78,7.535
FARM_V2,R01,2026-04-05,22,1,147,854,2,852,148,3.842,0.037,242.093,0.2835,436.394,606,48.8,95.0,23.7,60.9,0.0,0.499,120.86,2.51,4.21,8.27,3.74,139.59,2.89,145.94,6.35,7.662
FARM_V2,R01,2026-04-06,22,2,148,852,2,850,150,3.77,-0.037,223.574,0.2624,511.2,575,46.7,89.6,25.1,65.7,0.051,0.484,108.26,2.5,4.06,7.85,3.51,126.18,3.02,144.71,18.53,0.0
FARM_V2,R01,2026-04-07,22,3,149,850,0,850,150,3.775,-0.033,217.033,0.2553,513.4,600,45.4,93.3,23.9,63.8,0.0,0.487,105.66,1.7,4.72,7.82,3.41,123.31,2.84,142.0,18.69,0.0
FARM_V2,R01,2026-04-08,22,4,150,850,0,850,150,3.839,0.029,238.692,0.2808,572.05,567,47.4,86.0,25.7,68.0,0.079,0.473,112.99,1.7,4.37,7.75,3.35,130.16,3.25,153.56,23.4,9.683
FARM_V2,R01,2026-04-09,22,5,151,850,2,848,152,3.834,0.022,242.257,0.285,538.05,546,47.9,88.6,24.9,63.8,0.042,0.495,119.95,2.5,4.33,8.01,3.34,138.13,2.86,130.13,-8.0,12.955
FARM_V2,R01,2026-04-10,22,6,152,848,2,846,154,3.826,0.011,216.999,0.2559,453.68,588,44.7,85.5,24.7,69.9,0.033,0.488,105.93,2.5,4.28,7.89,3.26,123.86,3.21,157.29,33.43,23.263
FARM_V2,R01,2026-04-11,22,7,153,846,2,844,156,3.795,-0.022,241.757,0.2858,528.75,588,47.1,89.8,24.2,59.9,0.009,0.485,117.27,2.49,4.26,8.08,4.08,136.18,2.82,138.18,2.0,0.0
FARM_V2,R01,2026-04-12,23,1,154,844,0,844,156,3.79,-0.03,217.112,0.2572,522.436,589,49.8,89.3,24.7,61.0,0.033,0.471,102.27,1.69,4.52,8.0,3.98,120.46,3.21,157.56,37.1,0.0
FARM_V2,R01,2026-04-13,23,2,155,844,0,844,156,3.822,-0.001,235.099,0.2786,445.632,583,41.7,90.9,24.4,65.5,0.019,0.479,112.69,1.69,4.71,7.78,3.35,130.22,3.14,152.55,22.33,0.0
FARM_V2,R01,2026-04-14,23,3,156,844,2,842,158,3.864,0.039,233.249,0.2764,467.576,566,46.7,89.5,25.2,65.6,0.056,0.481,112.23,2.49,4.35,7.8,3.64,130.51,2.87,135.37,4.86,7.086
FARM_V2,R01,2026-04-15,23,4,157,842,0,842,158,3.82,-0.008,216.994,0.2577,478.256,578,45.2,93.0,23.8,63.2,0.0,0.49,106.29,1.68,4.05,7.62,2.91,122.55,2.91,140.17,17.62,0.0
FARM_V2,R01,2026-04-16,23,5,158,842,0,842,158,3.851,0.019,229.083,0.2721,548.984,585,45.3,91.0,25.5,62.0,0.07,0.496,113.73,1.68,3.96,8.23,3.39,130.99,3.01,146.74,15.75,14.319
FARM_V2,R01,2026-04-17,23,6,159,842,1,841,159,3.875,0.04,234.414,0.2784,439.524,568,44.6,84.3,24.8,64.8,0.037,0.495,116.12,2.08,4.25,8.14,3.75,134.34,2.72,128.75,-5.59,6.96
FARM_V2,R01,2026-04-18,23,7,160,841,0,841,159,3.866,0.028,221.495,0.2634,543.286,555,48.6,85.7,25.6,62.5,0.075,0.477,105.54,1.68,4.08,7.8,3.77,122.87,2.85,131.81,8.94,9.406
FARM_V2,R01,2026-04-19,24,1,161,841,0,841,159,3.826,-0.016,232.349,0.2763,449.935,580,49.2,85.7,24.5,58.3,0.023,0.494,114.77,1.68,4.64,8.09,3.4,132.58,3.02,145.97,13.39,0.0
FARM_V2,R01,2026-04-20,24,2,162,841,0,841,159,3.854,0.009,234.441,0.2788,539.081,605,48.3,84.1,25.5,63.1,0.07,0.492,115.28,1.68,4.01,7.64,3.08,131.69,3.05,153.77,22.08,30.974
FARM_V2,R01,2026-04-21,24,3,163,841,0,841,159,3.873,0.024,223.122,0.2653,530.671,574,42.9,81.2,26.1,63.2,0.098,0.492,109.68,1.68,4.08,7.66,2.76,125.86,2.92,139.67,13.81,11.054
FARM_V2,R01,2026-04-22,24,4,164,841,0,841,159,3.852,-0.001,235.08,0.2795,528.148,652,47.5,93.6,23.9,59.6,0.0,0.476,111.9,1.68,4.3,7.62,3.36,128.86,2.96,160.83,31.97,0.0
FARM_V2,R01,2026-04-23,24,5,165,841,2,839,161,3.888,0.032,234.48,0.2788,576.085,604,46.3,91.5,24.0,58.5,0.0,0.492,115.31,2.48,4.54,8.02,3.02,133.37,2.67,134.39,1.02,8.713
FARM_V2,R01,2026-04-24,24,6,166,839,0,839,161,3.897,0.037,221.311,0.2638,449.704,655,49.8,92.0,23.4,59.6,0.0,0.489,108.27,1.68,4.46,7.92,2.87,125.2,2.93,159.93,34.73,7.129
FARM_V2,R01,2026-04-25,24,7,167,839,0,839,161,3.891,0.027,232.579,0.2772,455.577,664,44.5,91.4,23.8,61.4,0.0,0.472,109.87,1.68,4.39,7.94,3.62,127.5,2.81,155.49,27.99,10.267
FARM_V2,R01,2026-04-26,25,1,168,839,0,839,161,3.864,-0.004,235.775,0.281,492.493,644,43.4,89.9,24.0,63.9,0.0,0.476,112.21,1.68,3.87,8.02,3.43,129.21,2.84,152.41,23.2,0.0
FARM_V2,R01,2026-04-27,25,2,169,839,1,838,162,3.847,-0.025,233.242,0.278,485.781,546,47.7,86.5,26.3,67.5,0.107,0.472,110.07,2.08,3.93,7.95,3.38,127.41,2.88,131.04,3.63,0.0
FARM_V2,R01,2026-04-28,25,3,170,838,0,838,162,3.898,0.022,219.318,0.2617,480.174,595,47.8,89.0,25.9,66.7,0.089,0.468,102.63,1.68,4.03,7.73,3.01,119.08,2.91,144.29,25.21,11.896
FARM_V2,R01,2026-04-29,25,4,171,838,1,837,163,3.847,-0.033,224.104,0.2674,442.464,607,48.5,86.9,24.4,59.2,0.019,0.477,106.99,2.08,4.32,7.79,4.07,125.25,3.04,153.77,28.52,0.0
FARM_V2,R01,2026-04-30,25,5,172,837,0,837,163,3.909,0.025,224.834,0.2686,427.707,618,46.9,82.5,25.1,62.9,0.051,0.478,107.37,1.67,4.31,7.83,3.5,124.68,2.84,146.26,21.58,10.745
FARM_V2,R01,2026-05-01,25,6,173,837,1,836,164,3.908,0.02,242.218,0.2894,550.746,601,47.0,88.6,25.6,61.6,0.075,0.488,118.27,2.07,3.8,8.34,3.64,136.12,2.99,149.75,13.63,14.469
FARM_V2,R01,2026-05-02,25,7,174,836,0,836,164,3.91,0.018,219.69,0.2628,514.976,632,45.5,84.9,25.5,59.8,0.07,0.48,105.43,1.67,4.19,8.15,2.96,122.4,3.02,159.05,36.65,14.599
FARM_V2,R01,2026-05-03,26,1,175,836,0,836,164,3.914,0.018,226.706,0.2712,514.14,583,46.3,87.6,25.7,64.2,0.079,0.475,107.75,1.67,4.01,7.94,3.21,124.58,2.9,140.89,16.31,15.066
FARM_V2,R01,2026-05-04,26,2,176,836,1,835,165,3.883,-0.016,225.467,0.2697,535.04,668,43.6,87.1,24.0,60.4,0.0,0.491,110.8,2.07,4.29,7.7,2.82,127.68,2.78,154.75,27.07,0.0
FARM_V2,R01,2026-05-05,26,3,177,835,0,835,165,3.892,-0.011,217.229,0.2602,525.215,646,46.0,86.4,24.4,59.4,0.019,0.486,105.62,1.67,3.64,7.77,3.13,121.83,2.78,149.66,27.83,0.0
FARM_V2,R01,2026-05-06,26,4,178,835,0,835,165,3.886,-0.021,216.664,0.2595,496.825,611,50.3,87.1,25.6,59.0,0.075,0.463,100.38,1.67,3.99,8.04,2.55,116.63,2.78,141.55,24.92,0.0
FARM_V2,R01,2026-05-07,26,5,179,835,1,834,166,3.882,-0.029,223.021,0.2671,492.65,646,42.1,86.3,23.5,59.2,0.0,0.482,107.39,2.07,4.22,8.32,4.06,126.06,2.78,149.66,23.6,0.0
FARM_V2,R01,2026-05-08,26,6,180,834,0,834,166,3.915,0.001,232.419,0.2787,502.902,694,46.8,91.3,23.7,62.0,0.0,0.477,110.85,1.67,3.74,7.93,2.96,127.15,2.8,161.93,34.78,278.68
FARM_V2,R01,2026-05-09,26,7,181,834,0,834,166,3.945,0.027,219.829,0.2636,421.17,689,48.2,92.1,24.1,64.3,0.005,0.463,101.72,1.67,3.88,7.68,3.63,118.58,2.83,162.49,43.91,9.762
FARM_V2,R01,2026-05-10,27,1,182,834,2,832,168,3.93,0.009,234.556,0.2812,562.116,605,46.6,86.8,25.9,63.8,0.089,0.482,113.16,2.47,3.9,8.03,3.24,130.8,2.88,145.2,14.4,31.249
FARM_V2,R01,2026-05-11,27,2,183,832,0,832,168,3.904,-0.021,238.727,0.2869,514.176,674,46.9,85.3,23.4,64.4,0.0,0.473,112.95,1.66,3.5,8.17,4.11,130.39,2.86,160.64,30.25,0.0
FARM_V2,R01,2026-05-12,27,3,184,832,2,830,170,3.921,-0.007,241.07,0.2897,505.856,669,47.2,94.0,23.6,56.6,0.0,0.474,114.36,2.46,3.82,7.73,3.39,131.76,2.69,149.97,18.21,0.0
FARM_V2,R01,2026-05-13,27,4,185,830,1,829,171,3.961,0.03,233.247,0.281,572.7,631,44.8,86.0,24.5,63.3,0.023,0.463,107.88,2.06,3.67,7.67,3.05,124.33,2.63,138.29,13.96,9.367
FARM_V2,R01,2026-05-14,27,5,186,829,0,829,171,3.903,-0.031,214.801,0.2591,443.515,676,48.2,91.2,24.8,65.2,0.037,0.466,100.02,1.66,3.76,7.95,2.54,115.93,2.57,144.78,28.85,0.0
FARM_V2,R01,2026-05-15,27,6,187,829,0,829,171,3.901,-0.036,221.98,0.2678,446.002,692,47.3,92.7,23.2,63.9,0.0,0.481,106.76,1.66,3.81,7.75,2.78,122.76,2.68,154.55,31.79,0.0
FARM_V2,R01,2026-05-16,27,7,188,829,0,829,171,3.963,0.023,231.056,0.2787,536.363,682,49.1,91.9,24.6,66.9,0.028,0.47,108.67,1.66,4.05,8.33,3.95,126.66,2.66,151.18,24.52,12.118
FARM_V2,R01,2026-05-17,28,1,189,829,0,829,171,3.907,-0.036,235.755,0.2844,509.835,619,45.2,83.0,25.2,65.8,0.056,0.461,108.66,1.66,3.71,8.16,3.66,125.85,2.51,129.47,3.62,0.0
FARM_V2,R01,2026-05-18,28,2,190,829,0,829,171,3.929,-0.016,219.573,0.2649,468.385,610,46.3,83.4,24.9,61.6,0.042,0.461,101.22,1.66,3.82,7.67,3.17,117.54,2.55,129.62,12.08,0.0
FARM_V2,R01,2026-05-19,28,3,191,829,0,829,171,3.936,-0.011,240.07,0.2896,568.694,662,48.2,92.1,24.7,65.6,0.033,0.464,111.39,1.66,3.56,8.08,3.5,128.19,2.67,147.3,19.11,0.0
FARM_V2,R01,2026-05-20,28,4,192,829,1,828,172,3.919,-0.03,229.444,0.2768,569.523,624,49.3,84.3,25.8,65.5,0.084,0.482,110.56,2.06,3.47,8.05,2.96,127.1,2.77,144.04,16.94,0.0
FARM_V2,R01,2026-05-21,28,5,193,828,1,827,173,3.918,-0.033,226.534,0.2736,547.308,700,43.6,86.8,23.3,58.8,0.0,0.461,104.49,2.06,4.02,7.89,3.47,121.93,2.54,148.17,26.24,0.0
FARM_V2,R01,2026-05-22,28,6,194,827,1,826,174,3.924,-0.029,241.569,0.2921,444.099,644,45.7,92.3,24.9,61.3,0.042,0.462,111.53,2.05,3.56,7.88,4.01,129.03,2.67,143.29,14.26,0.0
FARM_V2,R01,2026-05-23,28,7,195,826,1,825,175,3.923,-0.032,227.69,0.2757,534.422,643,49.3,92.5,24.9,57.4,0.042,0.464,105.7,2.05,3.95,8.07,3.83,123.6,2.81,150.57,26.97,0.0
FARM_V2,R01,2026-05-24,29,1,196,825,2,823,177,3.941,-0.015,223.346,0.2707,451.275,671,45.4,94.4,24.2,59.3,0.009,0.455,101.73,2.45,3.48,7.86,3.46,118.98,2.72,152.09,33.11,0.0
FARM_V2,R01,2026-05-25,29,2,197,823,1,822,178,3.982,0.025,221.804,0.2695,439.482,632,45.4,85.3,25.0,62.3,0.047,0.461,102.26,2.05,3.82,8.21,3.31,119.65,2.47,130.09,10.44,10.78
FARM_V2,R01,2026-05-26,29,3,198,822,1,821,179,3.923,-0.035,213.705,0.26,502.242,617,46.1,90.7,25.7,56.5,0.079,0.463,98.97,2.04,3.7,7.82,2.8,115.33,2.63,135.23,19.9,0.0
FARM_V2,R01,2026-05-27,29,4,199,821,0,821,179,3.972,0.013,230.306,0.2805,492.6,695,47.6,94.0,24.1,60.1,0.005,0.462,106.31,1.64,3.53,8.05,3.18,122.71,2.74,158.69,35.98,21.578
FARM_V2,R01,2026-05-28,29,5,200,821,0,821,179,3.982,0.023,239.561,0.2918,450.729,699,50.9,88.6,24.2,66.3,0.009,0.467,111.85,1.64,3.49,7.89,4.21,129.08,2.7,157.28,28.2,12.687
FARM_V2,R01,2026-05-29,29,6,201,821,1,820,180,3.972,0.013,232.689,0.2834,467.149,679,48.6,85.2,25.2,66.6,0.056,0.471,109.62,2.04,3.83,8.13,3.92,127.54,2.75,155.6,28.06,21.802
FARM_V2,R01,2026-05-30,29,7,202,820,0,820,180,3.981,0.022,222.809,0.2717,409.18,676,48.6,93.5,22.8,66.7,0.0,0.461,102.8,1.64,3.22,8.25,3.87,119.78,2.49,140.27,20.49,12.351
FARM_V2,R01,2026-05-31,30,1,203,820,2,818,182,3.996,0.037,239.562,0.2921,476.42,629,48.4,92.7,24.7,63.2,0.033,0.473,113.27,2.44,3.39,7.83,3.09,130.02,2.68,140.48,10.46,7.896
FARM_V2,R01,2026-06-01,30,2,204,818,0,818,182,3.983,0.024,234.794,0.287,538.244,648,48.6,86.6,23.8,67.0,0.0,0.471,110.65,1.64,3.85,8.35,3.22,127.71,2.68,144.72,17.01,11.96
FARM_V2,R01,2026-06-02,30,3,205,818,0,818,182,3.976,0.017,217.953,0.2664,405.728,653,49.9,85.0,23.1,63.9,0.0,0.459,99.94,1.64,3.35,8.26,2.86,116.05,2.59,140.94,24.89,15.673
FARM_V2,R01,2026-06-03,30,4,206,818,0,818,182,3.95,-0.009,228.721,0.2796,502.252,610,49.1,91.8,25.3,62.4,0.061,0.477,109.17,1.64,3.81,7.81,3.63,126.06,2.68,136.23,10.17,0.0
FARM_V2,R01,2026-06-04,30,5,207,818,1,817,183,3.962,0.002,219.433,0.2683,405.728,664,48.9,90.3,22.9,56.2,0.0,0.454,99.69,2.04,3.29,7.98,3.13,116.13,2.35,130.03,13.9,134.128
FARM_V2,R01,2026-06-05,30,6,208,817,0,817,183,3.964,0.004,218.494,0.2674,477.128,666,48.9,86.7,24.7,55.6,0.033,0.472,103.19,1.63,3.2,7.88,3.09,118.99,2.61,144.85,25.86,66.859
FARM_V2,R01,2026-06-06,30,7,209,817,0,817,183,3.926,-0.034,212.709,0.2604,475.494,711,50.0,90.8,22.5,58.4,0.0,0.471,100.12,1.63,3.14,8.14,2.72,115.75,2.59,153.46,37.71,0.0
FARM_V2,R01,2026-06-07,31,1,210,817,0,817,183,4.0,0.04,239.252,0.2928,562.913,716,47.2,91.4,22.5,63.7,0.0,0.454,108.6,1.63,3.21,8.21,3.16,124.81,2.32,138.43,13.62,7.321
FARM_V2,R01,2026-06-08,31,2,211,817,2,815,185,3.968,0.007,240.927,0.2949,484.481,677,48.3,88.2,24.3,58.0,0.014,0.453,109.26,2.43,3.68,7.74,4.03,127.14,2.52,142.17,15.03,42.127
FARM_V2,R01,2026-06-09,31,3,212,815,1,814,186,3.93,-0.031,229.188,0.2812,418.91,653,47.2,94.7,23.4,58.6,0.0,0.461,105.64,2.03,3.32,7.91,3.63,122.53,2.6,141.48,18.95,0.0
FARM_V2,R01,2026-06-10,31,4,213,814,2,812,188,3.967,0.006,221.35,0.2719,468.05,703,51.2,86.8,24.2,57.0,0.009,0.468,103.6,2.43,3.54,8.11,2.73,120.41,2.41,141.19,20.78,45.321
FARM_V2,R01,2026-06-11,31,5,214,812,2,810,190,3.968,0.006,239.4,0.2948,460.404,696,48.6,86.4,24.6,62.7,0.028,0.471,112.74,2.42,3.44,7.68,4.01,130.29,2.56,148.48,18.19,49.138
FARM_V2,R01,2026-06-12,31,6,215,810,2,808,192,3.933,-0.029,220.714,0.2725,456.03,642,50.9,90.4,23.8,59.4,0.0,0.465,102.72,2.42,3.46,8.24,3.57,120.41,2.3,123.05,2.64,0.0
FARM_V2,R01,2026-06-13,31,7,216,808,0,808,192,3.968,0.005,225.383,0.2789,561.56,660,48.5,87.9,22.3,63.3,0.0,0.452,101.83,1.62,3.31,7.63,4.0,118.39,2.57,141.35,22.96,55.788
FARM_V2,R01,2026-06-14,32,1,217,808,1,807,193,3.975,0.012,233.391,0.2889,507.424,692,47.4,90.5,24.6,60.6,0.028,0.458,106.97,2.02,3.62,8.24,3.86,124.71,2.53,145.9,21.19,24.071
FARM_V2,R01,2026-06-15,32,2,218,807,1,806,194,4.003,0.039,221.545,0.2745,452.727,676,51.7,91.6,24.8,61.1,0.037,0.452,100.25,2.01,3.11,7.78,3.83,116.98,2.44,137.45,20.47,7.039
FARM_V2,R01,2026-06-16,32,3,219,806,0,806,194,3.991,0.027,230.944,0.2865,465.868,670,46.9,83.1,24.9,65.0,0.042,0.45,103.9,1.61,3.27,8.17,2.95,119.9,2.32,129.53,9.63,10.612
FARM_V2,R01,2026-06-17,32,4,220,806,1,805,195,3.951,-0.014,211.035,0.2618,522.288,682,50.7,91.4,23.7,57.7,0.0,0.463,97.79,2.01,3.31,7.86,3.98,114.95,2.39,135.83,20.88,0.0
FARM_V2,R01,2026-06-18,32,5,221,805,2,803,197,3.983,0.018,231.795,0.2879,570.745,674,50.1,89.4,23.7,55.3,0.0,0.455,105.43,2.41,3.28,7.71,3.08,121.91,2.44,137.05,15.14,15.997
FARM_V2,R01,2026-06-19,32,6,222,803,0,803,197,3.948,-0.018,219.344,0.2732,443.256,696,48.4,88.1,22.3,56.0,0.0,0.456,100.04,1.61,2.97,8.24,2.64,115.5,2.37,137.46,21.96,0.0
FARM_V2,R01,2026-06-20,32,7,223,803,0,803,197,3.98,0.013,217.254,0.2706,514.723,662,48.1,91.6,24.9,59.7,0.042,0.445,96.75,1.61,3.26,8.2,3.29,113.11,2.36,130.19,17.08,20.812
FARM_V2,R01,2026-06-21,33,1,224,803,0,803,197,3.942,-0.025,219.062,0.2728,456.907,652,49.9,93.7,23.2,63.7,0.0,0.463,101.46,1.61,2.97,7.64,3.94,117.62,2.6,141.27,23.65,0.0
FARM_V2,R01,2026-06-22,33,2,225,803,1,802,198,3.965,-0.003,224.913,0.2801,505.087,646,50.0,84.4,24.9,58.2,0.042,0.461,103.59,2.01,3.04,7.98,3.61,120.23,2.24,120.59,0.36,0.0
FARM_V2,R01,2026-06-23,33,3,226,802,0,802,198,4.002,0.033,221.017,0.2756,431.476,713,49.1,90.9,23.8,55.7,0.0,0.457,101.01,1.6,3.55,8.13,3.89,118.18,2.5,148.54,30.36,8.351
FARM_V2,R01,2026-06-24,33,4,227,802,0,802,198,4.008,0.038,237.752,0.2964,453.13,691,48.6,93.1,23.9,59.9,0.0,0.45,107.07,1.6,3.33,7.91,2.86,122.77,2.46,141.66,18.89,7.801
FARM_V2,R01,2026-06-25,33,5,228,802,0,802,198,3.969,-0.001,226.917,0.2829,525.31,707,48.1,94.0,22.8,60.1,0.0,0.449,101.86,1.6,3.33,7.72,3.92,118.43,2.56,150.83,32.4,0.0
